City_ID,City,Country,Lat,Lng,Max Temp,Humidity,Cloudiness,Wind Speed,Weather Description
1046,Hami,CN,42.8,93.45,54.09,31,100,27.29,overcast clouds
1047,Lucapa,AO,-8.4192,20.7447,64.99,89,100,4.68,light rain
1048,Taywarah,AF,33.35,64.4167,52.77,29,0,6.69,clear sky
1049,Peyima,SL,8.7,-11.0333,73.08,96,100,0.72,light rain
1050,Salalah,OM,17.0151,54.0924,82.49,83,40,8.05,scattered clouds
1051,Russell,US,32.3502,-85.1999,83.79,61,20,5.75,few clouds
1052,Sri Aman,MY,1.2376,111.4621,75.25,94,96,0,overcast clouds
1053,Faanui,PF,-16.4833,-151.75,79.29,68,25,18.48,scattered clouds
1054,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
1055,Ilulissat,GL,69.2167,-51.1,33.82,75,20,1.14,few clouds
1056,Auki,SB,-8.7676,160.7034,77.31,86,84,2.64,broken clouds
1057,Ribeira Grande,PT,38.5167,-28.7,73.8,88,75,14.97,broken clouds
1058,Carnarvon,AU,-24.8667,113.6333,62.67,72,0,10.36,clear sky
1059,Saskylakh,RU,71.9167,114.0833,18.97,97,100,3.18,overcast clouds
1060,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
1061,Riyadh,SA,24.6877,46.7219,91.54,11,22,5.21,few clouds
1062,New Norfolk,AU,-42.7826,147.0587,53.1,74,100,1.01,overcast clouds
1063,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
1064,Maykor,RU,59.0059,55.88,38.32,84,71,5.3,broken clouds
1065,Labuan,MY,5.2767,115.2417,77.36,88,20,1.14,few clouds
1066,Puerto Ayora,EC,-0.7393,-90.3518,71.98,81,91,10.04,overcast clouds
1067,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1068,New Norfolk,AU,-42.7826,147.0587,53.1,74,100,1.01,overcast clouds
1069,Astorga,BR,-23.2325,-51.6656,66.6,55,100,9.44,overcast clouds
1070,Gonbad-E Qabus,IR,37.25,55.1672,70.75,44,0,8.14,clear sky
1071,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
1072,Khatanga,RU,71.9667,102.5,21.33,98,91,2.66,overcast clouds
1073,Cidreira,BR,-30.1811,-50.2056,65.73,70,83,9.71,broken clouds
1074,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
1075,Ambilobe,MG,-13.2,49.05,74.89,57,45,6.29,scattered clouds
1076,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
1077,Avera,US,33.194,-82.5271,84.94,49,13,6.38,few clouds
1078,New Castle,US,41.0037,-80.347,74.48,57,1,4.61,clear sky
1079,Karratha,AU,-20.7377,116.8463,72.48,27,1,11.9,clear sky
1080,Meridian,US,43.6121,-116.3915,63.45,44,1,1.99,clear sky
1081,Kohlu,PK,29.8962,69.252,79.83,51,91,8.75,overcast clouds
1082,Avera,US,33.194,-82.5271,84.94,49,13,6.38,few clouds
1083,Severo-Kurilsk,RU,50.6789,156.125,48.15,95,100,19.46,light rain
1084,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1085,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1086,Wangaratta,AU,-36.3667,146.3333,53.17,97,75,4.61,broken clouds
1087,Kedougou,SN,12.5579,-12.1743,83.1,76,62,4.99,broken clouds
1088,Paicandu,BR,-23.4575,-52.0486,84.04,50,100,10.58,moderate rain
1089,Sioux Lookout,CA,50.1001,-91.917,59.38,94,90,6.91,light intensity drizzle
1090,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1091,Diffa,NE,13.3154,12.6113,94.19,14,3,11.7,clear sky
1092,Barrow,US,71.2906,-156.7887,30.22,74,90,16.11,overcast clouds
1093,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1094,Ballina,AU,-28.8667,153.5667,56.79,71,21,8.01,few clouds
1095,Manono,CD,-7.3,27.4167,78.98,62,100,3.96,overcast clouds
1096,Castro,BR,-24.7911,-50.0119,71.6,71,100,1.16,light rain
1097,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1098,Ilulissat,GL,69.2167,-51.1,33.82,75,20,1.14,few clouds
1099,Hithadhoo,MV,-0.6,73.0833,82.96,74,40,9.44,scattered clouds
1100,Ponta Do Sol,PT,32.6667,-17.1,77.72,77,0,2.21,clear sky
1101,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1102,Pozoblanco,ES,38.3791,-4.8483,77.58,27,8,9.46,clear sky
1103,Viseu,PT,40.661,-7.9097,66.85,82,100,8.63,overcast clouds
1104,Grao Mogol,BR,-16.5594,-42.8897,96.13,22,9,5.17,clear sky
1105,Luang Prabang,LA,19.8856,102.1347,72.99,99,89,1.43,overcast clouds
1106,Portland,US,45.5234,-122.6762,59.9,86,90,1.01,mist
1107,Kahului,US,20.8947,-156.47,78.84,85,20,3.44,few clouds
1108,Bluff,NZ,-46.6,168.3333,47.8,85,100,8.59,overcast clouds
1109,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1110,Sitka,US,57.0531,-135.33,49.89,62,90,23.02,light rain
1111,New Norfolk,AU,-42.7826,147.0587,53.1,74,100,1.01,overcast clouds
1112,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
1113,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1114,Pevek,RU,69.7008,170.3133,24.04,63,43,20.98,scattered clouds
1115,Souillac,MU,-20.5167,57.5167,74.35,73,40,17.27,scattered clouds
1116,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
1117,College,US,64.8569,-147.8028,31.95,95,90,4.61,snow
1118,Yellowknife,CA,62.456,-114.3525,47.41,89,75,5.99,broken clouds
1119,Ponta Do Sol,PT,32.6667,-17.1,77.72,77,0,2.21,clear sky
1120,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1121,Coahuayana,MX,18.7333,-103.6833,90.88,62,27,2.68,scattered clouds
1122,Coihaique,CL,-45.5752,-72.0662,46.35,53,75,3.44,broken clouds
1123,Lang Son,VN,21.8333,106.7333,73.53,90,56,2.66,broken clouds
1124,Kiruna,SE,67.8557,20.2251,47.32,87,90,16.11,overcast clouds
1125,Alekseyevsk,RU,57.8406,108.3492,31.08,83,99,1.83,overcast clouds
1126,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1127,Geraldton,AU,-28.7667,114.6,59.41,88,90,5.75,overcast clouds
1128,Puerto Del Rosario,ES,28.5004,-13.8627,80.28,78,0,14.97,clear sky
1129,Bambous Virieux,MU,-20.3428,57.7575,74.21,73,40,17.27,scattered clouds
1130,Arlit,NE,18.7369,7.3853,94.75,10,0,13.47,clear sky
1131,Khatanga,RU,71.9667,102.5,21.33,98,91,2.66,overcast clouds
1132,Maine-Soroa,NE,13.2114,12.0241,96.17,14,0,6.2,clear sky
1133,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1134,Apodi,BR,-5.6642,-37.7989,98.6,25,18,13,few clouds
1135,Kaeo,NZ,-35.1,173.7833,54.32,90,70,6.49,broken clouds
1136,Chara,RU,56.9064,118.2631,29.35,70,10,0.11,clear sky
1137,Rocha,UY,-34.4833,-54.3333,67.44,46,1,10.87,clear sky
1138,Hithadhoo,MV,-0.6,73.0833,82.96,74,40,9.44,scattered clouds
1139,Sitka,US,57.0531,-135.33,49.89,62,90,23.02,light rain
1140,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1141,Thompson,CA,55.7435,-97.8558,57.36,72,75,4.61,broken clouds
1142,Arraial Do Cabo,BR,-22.9661,-42.0278,84.16,61,0,10.36,clear sky
1143,Trairi,BR,-3.2778,-39.2689,86.47,56,88,17.92,overcast clouds
1144,Cape Town,ZA,-33.9258,18.4232,56.26,54,40,12.66,scattered clouds
1145,Dobryanka,RU,58.4619,56.4165,39.06,83,64,3.83,broken clouds
1146,Lapeer,US,43.0514,-83.3188,77,44,1,9.22,clear sky
1147,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
1148,Chapais,CA,49.7834,-74.8492,53.38,51,16,5.37,few clouds
1149,Korla,CN,41.7597,86.1469,57.83,32,94,20.09,overcast clouds
1150,Bluff,NZ,-46.6,168.3333,47.8,85,100,8.59,overcast clouds
1151,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1152,Bangkalan,ID,-7.0455,112.7351,80.55,75,92,0.74,overcast clouds
1153,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
1154,Rocha,UY,-34.4833,-54.3333,67.44,46,1,10.87,clear sky
1155,Alghero,IT,40.5589,8.3181,73.49,78,20,5.75,few clouds
1156,Kodiak,US,57.79,-152.4072,36.91,48,90,18.41,overcast clouds
1157,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
1158,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
1159,Bud,US,39.447,-86.1758,71.31,97,100,7.47,moderate rain
1160,Avarua,CK,-21.2078,-159.775,73.45,88,75,5.75,moderate rain
1161,Cape Town,ZA,-33.9258,18.4232,56.26,54,40,12.66,scattered clouds
1162,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
1163,Puerto Ayora,EC,-0.7393,-90.3518,71.98,81,91,10.04,overcast clouds
1164,Abha,SA,18.2164,42.5053,71.42,56,20,0,few clouds
1165,Castle Rock,US,39.3722,-104.8561,65.71,53,27,1.01,scattered clouds
1166,Kelso,US,46.1468,-122.9084,59.31,90,1,0,clear sky
1167,Chuy,UY,-33.6971,-53.4616,65.17,53,0,8.88,clear sky
1168,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1169,Pevek,RU,69.7008,170.3133,24.04,63,43,20.98,scattered clouds
1170,Dourbali,TD,11.8091,15.8632,90.63,25,100,2.64,overcast clouds
1171,Constitucion,CL,-35.3333,-72.4167,56.46,50,6,13.76,clear sky
1172,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
1173,Dwarka,IN,22.2394,68.9678,81.95,81,82,6.22,broken clouds
1174,Dikson,RU,73.5069,80.5464,33.93,87,100,14.45,light rain
1175,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
1176,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
1177,Benxi,CN,41.2886,123.765,59.38,72,70,6.51,light rain
1178,Atambua,ID,-9.1061,124.8925,74.28,84,100,1.81,overcast clouds
1179,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1180,Maniitsoq,GL,65.4167,-52.9,39.83,76,71,10,broken clouds
1181,Yeppoon,AU,-23.1333,150.7333,60.58,71,1,3.42,clear sky
1182,Ostrovnoy,RU,68.0531,39.5131,44.83,85,65,18.32,broken clouds
1183,Bandarbeyla,SO,9.4942,50.8122,79.92,77,35,21.92,scattered clouds
1184,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
1185,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
1186,Oskarshamn,SE,57.2645,16.4484,55.17,89,90,11.59,overcast clouds
1187,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1188,Hornepayne,CA,49.2138,-84.7705,55.26,88,100,5.68,overcast clouds
1189,Gagra,GE,43.3283,40.2239,58.14,77,29,4.83,scattered clouds
1190,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1191,Jardim,BR,-21.4803,-56.1381,91.49,37,95,10.94,overcast clouds
1192,Uvalde,US,29.3669,-99.767,87.19,37,40,0,scattered clouds
1193,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
1194,New Norfolk,AU,-42.7826,147.0587,53.1,74,100,1.01,overcast clouds
1195,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
1196,Broome,US,42.2506,-75.833,73.09,62,1,1.99,clear sky
1197,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
1198,Sitka,US,57.0531,-135.33,49.89,62,90,23.02,light rain
1199,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1200,Luwuk,ID,-0.9516,122.7875,76.5,89,82,2.71,broken clouds
1201,Zhuhai,CN,22.2769,113.5678,86.11,74,20,10.36,light rain
1202,Chokurdakh,RU,70.6333,147.9167,3.58,98,25,4.41,scattered clouds
1203,Sao Joao Da Barra,BR,-21.6403,-41.0511,87.89,75,89,12.95,overcast clouds
1204,Cabo San Lucas,MX,22.8909,-109.9124,81.95,88,75,4.61,broken clouds
1205,Praia Da Vitoria,PT,38.7333,-27.0667,77.25,78,40,16.26,scattered clouds
1206,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
1207,Sioux Lookout,CA,50.1001,-91.917,59.38,94,90,6.91,light intensity drizzle
1208,Mirabad,AF,30.4362,61.8383,72.48,26,12,24.27,few clouds
1209,Kayerkan,RU,69.3497,87.7602,24.08,94,97,8.61,overcast clouds
1210,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
1211,Ribeira Grande,PT,38.5167,-28.7,73.8,88,75,14.97,broken clouds
1212,Opuwo,NA,-18.0607,13.84,75.97,8,9,14.47,clear sky
1213,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1214,East London,ZA,-33.0153,27.9116,59.13,60,70,29.82,broken clouds
1215,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
1216,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
1217,Komsomolskiy,UZ,40.4272,71.7189,56.12,41,96,2.3,overcast clouds
1218,Cidreira,BR,-30.1811,-50.2056,65.73,70,83,9.71,broken clouds
1219,Tasiilaq,GL,65.6145,-37.6368,39.36,62,70,5.79,broken clouds
1220,Mountain Home,US,43.133,-115.6912,61.54,31,1,6.91,clear sky
1221,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
1222,Victoria,HK,22.2855,114.1577,86.38,78,16,5.99,light rain
1223,Nome,US,64.5011,-165.4064,31.15,86,40,12.66,scattered clouds
1224,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1225,Bethel,US,41.3712,-73.414,73.78,62,1,3,clear sky
1226,San Andres,CO,12.5847,-81.7006,87.82,70,40,11.5,scattered clouds
1227,Necochea,AR,-38.5473,-58.7368,53.04,80,100,11.7,light rain
1228,Oktyabrskiy,RU,54.4815,53.471,46.76,91,100,3.85,overcast clouds
1229,Hobart,AU,-42.8794,147.3294,53.46,100,90,3.44,heavy intensity drizzle
1230,Constitucion,CL,-35.3333,-72.4167,56.46,50,6,13.76,clear sky
1231,Isangel,VU,-19.55,169.2667,72.64,94,100,11.72,light rain
1232,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1233,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
1234,Cherdyn,RU,60.403,56.4787,33.21,84,88,4.41,overcast clouds
1235,Udachnyy,RU,66.4167,112.4,29.03,60,74,2.44,broken clouds
1236,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1237,Ribeira Grande,PT,38.5167,-28.7,73.8,88,75,14.97,broken clouds
1238,Upernavik,GL,72.7868,-56.1549,30.76,84,41,4.34,scattered clouds
1239,Saint-Philippe,RE,-21.3585,55.7679,71.22,81,38,12.8,scattered clouds
1240,Saskylakh,RU,71.9167,114.0833,18.97,97,100,3.18,overcast clouds
1241,Dharmadam,IN,11.7833,75.4333,78.93,90,100,2.51,moderate rain
1242,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
1243,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1244,Srednekolymsk,RU,67.45,153.6833,19.47,94,89,8.61,overcast clouds
1245,Tanout,NE,14.9709,8.8879,95.2,10,11,6.17,few clouds
1246,Cape Town,ZA,-33.9258,18.4232,56.26,54,40,12.66,scattered clouds
1247,Kalianget,ID,-7.05,113.9333,80.67,75,96,5.12,overcast clouds
1248,Kampot,KH,10.6167,104.1833,77.05,82,100,4.72,overcast clouds
1249,Barrow,US,71.2906,-156.7887,30.22,74,90,16.11,overcast clouds
1250,Arraial Do Cabo,BR,-22.9661,-42.0278,84.16,61,0,10.36,clear sky
1251,Tiksi,RU,71.6872,128.8694,24.66,89,52,14.72,broken clouds
1252,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1253,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1254,Yavatmal,IN,20.4,78.1333,77.85,81,100,2.46,overcast clouds
1255,Rangapara,IN,26.8167,92.65,76.28,93,28,0.85,scattered clouds
1256,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1257,Nikolskoye,RU,59.7035,30.7861,50.02,87,78,5.19,broken clouds
1258,Kasimov,RU,54.9411,41.3953,42.89,77,10,3,clear sky
1259,Olga,RU,43.7444,135.2892,43.84,84,0,5.41,clear sky
1260,Tura,IN,25.5198,90.2201,74.77,89,22,2.89,few clouds
1261,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
1262,Sohag,EG,26.557,31.6948,82.56,30,0,13.47,clear sky
1263,Ostrovnoy,RU,68.0531,39.5131,44.83,85,65,18.32,broken clouds
1264,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
1265,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1266,Fortuna,US,40.5982,-124.1573,58.93,93,90,0,overcast clouds
1267,La Romana,DO,18.4273,-68.9728,85.73,79,75,10.36,thunderstorm
1268,Yellowknife,CA,62.456,-114.3525,47.41,89,75,5.99,broken clouds
1269,La Paz,BO,-16.5,-68.15,67.98,25,40,5.75,scattered clouds
1270,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1271,Obihiro,JP,42.9172,143.2044,55.51,76,33,13.85,scattered clouds
1272,Severo-Kurilsk,RU,50.6789,156.125,48.15,95,100,19.46,light rain
1273,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
1274,Upernavik,GL,72.7868,-56.1549,30.76,84,41,4.34,scattered clouds
1275,Jamestown,US,42.097,-79.2353,74.17,53,1,4,clear sky
1276,Denpasar,ID,-8.65,115.2167,78.46,83,40,3.44,scattered clouds
1277,Kavieng,PG,-2.5744,150.7967,81.12,73,87,5.82,overcast clouds
1278,Cape Town,ZA,-33.9258,18.4232,56.26,54,40,12.66,scattered clouds
1279,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
1280,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
1281,At-Bashi,KG,41.1702,75.8106,41.38,96,99,4.63,overcast clouds
1282,Yellowknife,CA,62.456,-114.3525,47.41,89,75,5.99,broken clouds
1283,El Alto,PE,-4.2714,-81.2147,70.7,67,78,18.05,broken clouds
1284,Avarua,CK,-21.2078,-159.775,73.45,88,75,5.75,moderate rain
1285,Lagoa,PT,39.05,-27.9833,71.28,91,70,19.08,broken clouds
1286,Lebu,CL,-37.6167,-73.65,51.22,53,57,14.29,broken clouds
1287,Mount Isa,AU,-20.7333,139.5,64.17,24,0,4.61,clear sky
1288,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1289,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1290,Bambous Virieux,MU,-20.3428,57.7575,74.21,73,40,17.27,scattered clouds
1291,Samarai,PG,-10.6167,150.6667,79.18,84,28,3.89,scattered clouds
1292,Kieta,PG,-6.2167,155.6333,78.03,83,100,3.09,overcast clouds
1293,Kaeo,NZ,-35.1,173.7833,54.32,90,70,6.49,broken clouds
1294,Mahanoro,MG,-19.9,48.8,70.47,84,0,8.48,clear sky
1295,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1296,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
1297,Cherskiy,RU,68.75,161.3,23.79,96,99,7.78,light snow
1298,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
1299,Hermanus,ZA,-34.4187,19.2345,53.91,59,59,6.35,broken clouds
1300,Beyla,GN,8.6833,-8.6333,69.82,97,100,2.17,light rain
1301,Klaksvik,FO,62.2266,-6.589,50.92,84,100,26.46,overcast clouds
1302,Suntar,RU,62.1444,117.6319,28.18,68,59,1.5,broken clouds
1303,Pevek,RU,69.7008,170.3133,24.04,63,43,20.98,scattered clouds
1304,Bumba,CD,2.1833,22.4667,70.2,98,100,3.36,light rain
1305,Lata,PT,40.1629,-8.3327,70.03,76,100,8.1,overcast clouds
1306,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1307,Boffa,GN,10.1667,-14.0333,76.5,78,62,6.11,light rain
1308,Soledad,CO,10.9184,-74.7646,91.53,58,40,9.22,scattered clouds
1309,Kangaatsiaq,GL,68.3065,-53.4641,33.06,80,72,10.11,broken clouds
1310,Husavik,IS,66.0449,-17.3389,40.91,98,100,24.74,overcast clouds
1311,Bredasdorp,ZA,-34.5322,20.0403,51.28,66,83,5.75,broken clouds
1312,Salina,US,38.8403,-97.6114,70.25,78,20,8.99,few clouds
1313,East London,ZA,-33.0153,27.9116,59.13,60,70,29.82,broken clouds
1314,Rio Grande,BR,-32.035,-52.0986,68.95,59,2,6.55,clear sky
1315,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1316,Tura,IN,25.5198,90.2201,74.77,89,22,2.89,few clouds
1317,Yerbogachen,RU,61.2767,108.0108,26.42,90,46,1.79,scattered clouds
1318,Ribeira Grande,PT,38.5167,-28.7,73.8,88,75,14.97,broken clouds
1319,New Norfolk,AU,-42.7826,147.0587,53.1,74,100,1.01,overcast clouds
1320,Kruisfontein,ZA,-34.0033,24.7314,49.89,60,98,23.04,overcast clouds
1321,Zarand,IR,30.8127,56.564,71.78,23,46,6.33,scattered clouds
1322,Judaberg,NO,59.1659,5.8732,55.26,55,84,17.87,broken clouds
1323,Dawei,MM,14.0833,98.2,77.05,91,100,2.15,heavy intensity rain
1324,Lasa,IT,46.6166,10.7002,62.51,85,84,5.14,broken clouds
1325,Ugoofaaru,MV,5.6667,73,81.88,78,99,14.36,moderate rain
1326,Tautira,PF,-17.7333,-149.15,78.82,75,28,19.75,scattered clouds
1327,Mataura,NZ,-46.1927,168.8643,47.48,89,100,1.19,moderate rain
1328,Ust-Kuyga,RU,70.0167,135.6,13.14,98,79,1.54,broken clouds
1329,Luba,GQ,3.4568,8.5547,80.49,83,48,6.31,light rain
1330,Bluff,NZ,-46.6,168.3333,47.8,85,100,8.59,overcast clouds
1331,Thompson,CA,55.7435,-97.8558,57.36,72,75,4.61,broken clouds
1332,Tuktoyaktuk,CA,69.4541,-133.0374,35.6,93,90,9.22,overcast clouds
1333,Guerrero Negro,MX,27.9769,-114.0611,79.56,52,3,0.34,clear sky
1334,Butaritari,KI,3.0707,172.7902,82.49,70,99,22.21,overcast clouds
1335,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1336,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
1337,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
1338,Hithadhoo,MV,-0.6,73.0833,82.96,74,40,9.44,scattered clouds
1339,San Patricio,US,28.017,-97.5169,85.89,60,86,6.33,overcast clouds
1340,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1341,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1342,Hue,VN,16.4667,107.6,80.71,83,20,3.44,few clouds
1343,Provideniya,RU,64.3833,-173.3,21.58,78,4,6.35,clear sky
1344,Rawson,AR,-43.3002,-65.1023,50.04,53,100,35.68,overcast clouds
1345,Puerto Carreno,CO,6.189,-67.4859,90.3,55,28,3.47,scattered clouds
1346,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
1347,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1348,Nuqui,CO,5.7125,-77.2708,83.73,73,82,6.35,light rain
1349,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1350,Punta Arenas,CL,-53.15,-70.9167,46.51,66,75,19.57,broken clouds
1351,Ponta Do Sol,PT,32.6667,-17.1,77.72,77,0,2.21,clear sky
1352,Ostrovnoy,RU,68.0531,39.5131,44.83,85,65,18.32,broken clouds
1353,Kumluca,TR,36.3703,30.2869,75.96,61,13,5.5,few clouds
1354,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1355,Tautira,PF,-17.7333,-149.15,78.82,75,28,19.75,scattered clouds
1356,Rikitea,PF,-23.1203,-134.9692,72.43,73,3,21.72,light rain
1357,Atuona,PF,-9.8,-139.0333,77.95,74,37,23.02,scattered clouds
1358,Hilo,US,19.7297,-155.09,73.13,85,75,6.91,light rain
1359,Tura,IN,25.5198,90.2201,74.77,89,22,2.89,few clouds
1360,Albany,US,42.6001,-73.9662,72.63,69,93,8.16,overcast clouds
1361,Port Alfred,ZA,-33.5906,26.891,57.81,57,55,35.03,broken clouds
1362,Walvis Bay,NA,-22.9575,14.5053,63.55,63,3,16.11,clear sky
1363,Iqaluit,CA,63.7506,-68.5145,40.73,70,40,3,scattered clouds
1364,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
1365,Qaanaaq,GL,77.484,-69.3632,26.82,83,100,13.2,overcast clouds
1366,Kapaa,US,22.0752,-159.319,75.52,81,75,1.01,broken clouds
1367,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1368,Busselton,AU,-33.65,115.3333,51.08,56,93,20.94,overcast clouds
1369,Dikson,RU,73.5069,80.5464,33.93,87,100,14.45,light rain
1370,Tuatapere,NZ,-46.1333,167.6833,47.82,89,100,3.31,moderate rain
1371,Severo-Kurilsk,RU,50.6789,156.125,48.15,95,100,19.46,light rain
1372,San Quintin,MX,30.4833,-115.95,79.63,42,98,3.74,overcast clouds
1373,Bluff,NZ,-46.6,168.3333,47.8,85,100,8.59,overcast clouds
1374,Castro,BR,-24.7911,-50.0119,71.6,71,100,1.16,light rain
1375,Adwa,ET,14.1646,38.8955,70.81,52,100,2.55,overcast clouds
1376,Turukhansk,RU,65.8167,87.9833,31.37,91,100,1.81,overcast clouds
1377,Kindu,CD,-2.95,25.95,70.77,97,100,2.06,overcast clouds
1378,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1379,Ushuaia,AR,-54.8,-68.3,44.26,53,75,9.22,broken clouds
1380,Aguimes,ES,27.9054,-15.4461,79.66,73,20,24.16,few clouds
1381,Dingle,PH,10.9995,122.6711,76.84,90,98,2.13,overcast clouds
1382,Chuy,UY,-33.6971,-53.4616,65.17,53,0,8.88,clear sky
1383,Tasiilaq,GL,65.6145,-37.6368,39.36,62,70,5.79,broken clouds
1384,Yuksekova,TR,37.5736,44.2872,47.03,64,9,5.82,clear sky
1385,Maniitsoq,GL,65.4167,-52.9,39.83,76,71,10,broken clouds
1386,Chuy,UY,-33.6971,-53.4616,65.17,53,0,8.88,clear sky
1387,Vaini,TO,-21.2,-175.2,71.76,94,75,10.36,broken clouds
1388,Georgetown,MY,5.4112,100.3354,80.89,85,20,0,few clouds
